"datetime","nuclear","heat_tec","wind","heat_tes","hydro_ges","hydro_gaes","consumption","month","season","hour"
"2017-01-15 01:00:00",10567,1238,209,5558,250,0,16569,1,"Winter",1
"2017-01-15 02:00:00",10547,1240,196,5554,446,0,16166,1,"Winter",2
"2017-01-15 03:00:00",10538,1232,197,5677,425,0,15929,1,"Winter",3
"2017-01-15 04:00:00",10532,1217,194,5661,377,0,15852,1,"Winter",4
"2017-01-15 05:00:00",10554,1226,194,5671,322,0,16046,1,"Winter",5
"2017-01-15 06:00:00",10558,1225,156,5714,306,0,15961,1,"Winter",6
"2017-01-15 07:00:00",10564,1242,182,5773,60,0,16241,1,"Winter",7
"2017-01-15 08:00:00",10554,1238,173,5782,183,0,16638,1,"Winter",8
"2017-01-15 09:00:00",10569,1243,134,5974,714,0,17845,1,"Winter",9
"2017-01-15 10:00:00",10559,1246,234,6034,1252,0,18477,1,"Winter",10
"2017-01-15 11:00:00",10539,1248,230,6093,1546,321,19111,1,"Winter",11
"2017-01-15 12:00:00",10568,1238,259,6370,1164,320,18971,1,"Winter",12
"2017-01-15 13:00:00",10559,1246,264,6199,1031,320,18768,1,"Winter",13
"2017-01-15 14:00:00",10599,1249,223,6269,1179,0,18616,1,"Winter",14
"2017-01-15 15:00:00",10653,1251,142,6239,1393,0,18715,1,"Winter",15
"2017-01-15 16:00:00",10687,1257,76,6362,1508,151,19067,1,"Winter",16
"2017-01-15 17:00:00",10751,1252,34,6474,2130,496,20097,1,"Winter",17
"2017-01-15 18:00:00",10769,1256,20,6536,2015,1018,20521,1,"Winter",18
"2017-01-15 19:00:00",10747,1249,10,6609,1961,795,20301,1,"Winter",19
"2017-01-15 20:00:00",10751,1249,14,6885,1996,323,20138,1,"Winter",20
"2017-01-15 21:00:00",10757,1251,37,7050,1778,0,19830,1,"Winter",21
"2017-01-15 22:00:00",10767,1249,56,7045,1267,0,19464,1,"Winter",22
"2017-01-15 23:00:00",10775,1254,40,6485,806,0,18334,1,"Winter",23
"2017-01-16 00:00:00",10764,1249,61,6170,447,0,17652,1,"Winter",0
"2017-01-16 01:00:00",10789,1249,50,6296,466,0,17032,1,"Winter",1
"2017-01-16 02:00:00",10771,1238,43,5984,457,0,16429,1,"Winter",2
"2017-01-16 03:00:00",10751,1237,59,5939,478,0,16104,1,"Winter",3
"2017-01-16 04:00:00",10754,1240,44,6129,473,0,16235,1,"Winter",4
"2017-01-16 05:00:00",10736,1243,50,6181,390,0,16606,1,"Winter",5
"2017-01-16 06:00:00",10732,1235,35,6476,102,0,17406,1,"Winter",6
"2017-01-16 07:00:00",10765,1233,30,7120,925,0,18985,1,"Winter",7
"2017-01-16 08:00:00",10755,1228,27,7520,1623,0,20001,1,"Winter",8
"2017-01-16 09:00:00",10735,1232,72,8089,1826,322,21228,1,"Winter",9
"2017-01-16 10:00:00",10760,1233,125,8025,2351,322,21555,1,"Winter",10
"2017-01-16 11:00:00",10756,1222,143,8174,2129,324,21687,1,"Winter",11
"2017-01-16 12:00:00",10753,1223,154,8246,1592,321,21096,1,"Winter",12
"2017-01-16 13:00:00",10771,1224,165,8364,1471,0,20878,1,"Winter",13
"2017-01-16 14:00:00",10750,1236,146,8538,1155,0,20706,1,"Winter",14
"2017-01-16 15:00:00",10732,1236,89,8467,1189,0,20677,1,"Winter",15
"2017-01-16 16:00:00",10743,1232,51,8200,1816,0,20942,1,"Winter",16
"2017-01-16 17:00:00",10739,1233,49,8219,1830,704,21576,1,"Winter",17
"2017-01-16 18:00:00",10749,1248,64,8312,1736,1020,22023,1,"Winter",18
"2017-01-16 19:00:00",10754,1249,82,7965,1820,794,21531,1,"Winter",19
"2017-01-16 20:00:00",10748,1244,66,7863,1695,781,21175,1,"Winter",20
"2017-01-16 21:00:00",10717,1239,60,7866,1941,250,20780,1,"Winter",21
"2017-01-16 22:00:00",10719,1244,73,7838,1689,0,20235,1,"Winter",22
"2017-01-16 23:00:00",10737,1241,89,7791,339,0,19158,1,"Winter",23
"2017-01-17 00:00:00",10713,1231,104,7639,314,0,18345,1,"Winter",0
"2017-01-17 01:00:00",10759,1233,111,6730,582,0,17466,1,"Winter",1
"2017-01-17 02:00:00",10758,1234,91,6955,425,0,17298,1,"Winter",2
"2017-01-17 03:00:00",10741,1243,93,6953,293,0,17038,1,"Winter",3
"2017-01-17 04:00:00",10727,1245,106,6989,203,0,16979,1,"Winter",4
"2017-01-17 05:00:00",10722,1238,144,7079,341,0,17286,1,"Winter",5
"2017-01-17 06:00:00",10773,1241,120,6785,305,0,18155,1,"Winter",6
"2017-01-17 07:00:00",10754,1240,131,7651,768,0,19518,1,"Winter",7
"2017-01-17 08:00:00",10765,1247,183,8013,1464,0,20667,1,"Winter",8
"2017-01-17 09:00:00",10759,1248,155,8038,2008,324,21717,1,"Winter",9
"2017-01-17 10:00:00",10754,1249,184,8407,2308,323,22204,1,"Winter",10
"2017-01-17 11:00:00",10748,1251,239,8707,2089,323,22301,1,"Winter",11
"2017-01-17 12:00:00",10738,1252,184,8789,1788,324,22052,1,"Winter",12
"2017-01-17 13:00:00",10778,1258,177,8795,1680,0,21771,1,"Winter",13
"2017-01-17 14:00:00",10749,1266,164,8770,1677,0,21532,1,"Winter",14
"2017-01-17 15:00:00",10738,1266,147,8751,1567,0,21461,1,"Winter",15
"2017-01-17 16:00:00",10749,1258,140,8956,1387,151,21749,1,"Winter",16
"2017-01-17 17:00:00",10753,1255,194,8701,1370,1021,22307,1,"Winter",17
"2017-01-17 18:00:00",10758,1265,214,8598,1710,1022,22478,1,"Winter",18
"2017-01-17 19:00:00",10774,1258,210,8010,2251,644,22337,1,"Winter",19
"2017-01-17 20:00:00",10757,1253,194,8117,1924,646,21951,1,"Winter",20
"2017-01-17 21:00:00",10730,1248,162,8245,1733,323,21497,1,"Winter",21
"2017-01-17 22:00:00",10747,1246,163,8350,1275,0,20859,1,"Winter",22
"2017-01-17 23:00:00",10734,1250,198,8019,475,0,19788,1,"Winter",23
"2017-01-18 00:00:00",10752,1252,212,7924,398,0,18909,1,"Winter",0
"2017-01-18 01:00:00",10732,1255,220,7332,553,0,18060,1,"Winter",1
"2017-01-18 02:00:00",10750,1260,208,6939,725,0,17596,1,"Winter",2
"2017-01-18 03:00:00",10759,1256,189,6958,489,0,17374,1,"Winter",3
"2017-01-18 04:00:00",10757,1259,169,6927,501,0,17410,1,"Winter",4
"2017-01-18 05:00:00",10759,1258,191,7142,589,0,17677,1,"Winter",5
"2017-01-18 06:00:00",10729,1259,182,7118,206,0,18462,1,"Winter",6
"2017-01-18 07:00:00",10749,1257,176,8483,539,0,20164,1,"Winter",7
"2017-01-18 08:00:00",10737,1257,202,8940,1051,0,21036,1,"Winter",8
"2017-01-18 09:00:00",10760,1273,228,9138,1543,322,22131,1,"Winter",9
"2017-01-18 10:00:00",10766,1266,297,9315,1741,322,22587,1,"Winter",10
"2017-01-18 11:00:00",10731,1255,349,9319,1336,645,22550,1,"Winter",11
"2017-01-18 12:00:00",10756,1256,354,8903,1410,644,22088,1,"Winter",12
"2017-01-18 13:00:00",10745,1276,370,8633,1838,0,21713,1,"Winter",13
"2017-01-18 14:00:00",10775,1282,347,8278,1990,0,21615,1,"Winter",14
"2017-01-18 15:00:00",10766,1260,288,8263,2233,0,21565,1,"Winter",15
"2017-01-18 16:00:00",10746,1273,218,8352,2150,151,21652,1,"Winter",16
"2017-01-18 17:00:00",10746,1270,213,8404,2231,701,22484,1,"Winter",17
"2017-01-18 18:00:00",10723,1265,198,8481,2255,863,22647,1,"Winter",18
"2017-01-18 19:00:00",10776,1273,160,8364,2238,647,22301,1,"Winter",19
"2017-01-18 20:00:00",10750,1276,173,8375,2075,323,21829,1,"Winter",20
"2017-01-18 21:00:00",10742,1263,184,8341,1990,0,21355,1,"Winter",21
"2017-01-18 22:00:00",10738,1267,193,8317,1647,0,20876,1,"Winter",22
"2017-01-18 23:00:00",10773,1271,159,8573,155,0,19859,1,"Winter",23
"2017-01-19 00:00:00",10740,1261,156,8467,548,0,19031,1,"Winter",0
"2017-01-19 01:00:00",10757,1283,175,7221,640,0,18104,1,"Winter",1
"2017-01-19 02:00:00",10786,1288,153,7522,318,0,17742,1,"Winter",2
"2017-01-19 03:00:00",10791,1274,163,7380,232,0,17486,1,"Winter",3
"2017-01-19 04:00:00",10786,1273,113,7206,428,0,17462,1,"Winter",4
"2017-01-19 05:00:00",10773,1290,119,7236,600,0,17743,1,"Winter",5
"2017-01-19 06:00:00",10757,1286,114,7320,252,0,18423,1,"Winter",6
"2017-01-19 07:00:00",10659,1304,96,7957,954,0,19802,1,"Winter",7
"2017-01-19 08:00:00",10643,1299,134,8480,1400,0,20719,1,"Winter",8
"2017-01-19 09:00:00",10646,1303,113,8545,1784,322,21785,1,"Winter",9
"2017-01-19 10:00:00",10628,1299,88,8504,2062,644,22004,1,"Winter",10
"2017-01-19 11:00:00",10624,1303,114,8650,1968,646,22087,1,"Winter",11
"2017-01-19 12:00:00",10535,1303,121,8438,2064,323,21557,1,"Winter",12
"2017-01-19 13:00:00",9757,1302,115,9054,1945,320,21321,1,"Winter",13
"2017-01-19 14:00:00",9726,1301,142,9237,1645,321,21225,1,"Winter",14
"2017-01-19 15:00:00",9724,1304,109,9195,1798,0,20974,1,"Winter",15
"2017-01-19 16:00:00",9733,1301,64,9160,1953,151,21293,1,"Winter",16
"2017-01-19 17:00:00",9758,1301,46,9496,1715,708,21897,1,"Winter",17
"2017-01-19 18:00:00",9761,1303,34,9633,1526,1184,22428,1,"Winter",18
"2017-01-19 19:00:00",9754,1307,32,9724,2152,319,22173,1,"Winter",19
"2017-01-19 20:00:00",9753,1301,30,9799,2048,0,21774,1,"Winter",20
"2017-01-19 21:00:00",9744,1296,41,9809,1895,0,21579,1,"Winter",21
"2017-01-19 22:00:00",9862,1295,28,9754,1512,0,21180,1,"Winter",22
"2017-01-19 23:00:00",9990,1299,14,9415,523,0,19962,1,"Winter",23
"2017-01-20 00:00:00",10057,1301,8,9273,580,0,19262,1,"Winter",0
"2017-01-20 01:00:00",10105,1315,15,8642,653,0,18632,1,"Winter",1
"2017-01-20 02:00:00",10136,1315,7,8739,326,0,18389,1,"Winter",2
"2017-01-20 03:00:00",10178,1313,11,8649,338,0,18157,1,"Winter",3
"2017-01-20 04:00:00",10191,1304,5,8517,296,0,18054,1,"Winter",4
"2017-01-20 05:00:00",10237,1309,16,8588,470,0,18380,1,"Winter",5
"2017-01-20 06:00:00",10227,1315,5,8236,458,0,19070,1,"Winter",6
"2017-01-20 07:00:00",10255,1313,4,9100,978,0,20463,1,"Winter",7
"2017-01-20 08:00:00",10314,1317,8,9443,1469,0,21408,1,"Winter",8
"2017-01-20 09:00:00",10313,1316,37,9541,2041,323,22433,1,"Winter",9
"2017-01-20 10:00:00",10377,1276,114,9574,2031,643,22697,1,"Winter",10
"2017-01-20 11:00:00",10431,1300,170,9198,1995,644,22586,1,"Winter",11
"2017-01-20 12:00:00",10467,1315,210,9115,1680,323,21828,1,"Winter",12
"2017-01-20 13:00:00",10515,1269,235,8741,2092,0,21670,1,"Winter",13
"2017-01-20 14:00:00",10547,1271,229,8784,1750,0,21411,1,"Winter",14
"2017-01-20 15:00:00",10520,1272,195,8732,1680,0,21285,1,"Winter",15
"2017-01-20 16:00:00",10544,1297,139,8805,1652,151,21568,1,"Winter",16
"2017-01-20 17:00:00",10565,1288,148,8437,1854,699,21905,1,"Winter",17
"2017-01-20 18:00:00",10575,1288,159,8455,1800,1182,22283,1,"Winter",18
"2017-01-20 19:00:00",10570,1305,185,8095,2155,643,21825,1,"Winter",19
"2017-01-20 20:00:00",10584,1304,169,8338,2171,0,21484,1,"Winter",20
"2017-01-20 21:00:00",10598,1288,179,8655,1300,0,20753,1,"Winter",21
"2017-01-20 22:00:00",10625,1291,179,8901,466,0,20293,1,"Winter",22
"2017-01-20 23:00:00",10655,1283,139,8265,281,0,19439,1,"Winter",23
"2017-01-21 00:00:00",10670,1285,149,8122,195,0,18641,1,"Winter",0
"2017-01-21 01:00:00",10673,1247,113,7348,611,0,17853,1,"Winter",1
"2017-01-21 02:00:00",10701,1246,86,6875,462,0,17284,1,"Winter",2
"2017-01-21 03:00:00",10694,1224,73,6930,258,0,16770,1,"Winter",3
"2017-01-21 04:00:00",10688,1224,57,6915,290,0,16782,1,"Winter",4
"2017-01-21 05:00:00",10709,1222,34,6777,178,0,16806,1,"Winter",5
"2017-01-21 06:00:00",10708,1229,31,6739,738,0,17169,1,"Winter",6
"2017-01-21 07:00:00",10709,1235,22,6801,324,0,17593,1,"Winter",7
"2017-01-21 08:00:00",10713,1237,20,6952,392,0,18347,1,"Winter",8
"2017-01-21 09:00:00",10749,1232,34,7239,1166,0,19494,1,"Winter",9
"2017-01-21 10:00:00",10747,1238,32,7283,1602,321,20240,1,"Winter",10
"2017-01-21 11:00:00",10720,1222,53,7354,1749,646,20777,1,"Winter",11
"2017-01-21 12:00:00",10722,1230,61,7447,1478,647,20645,1,"Winter",12
"2017-01-21 13:00:00",10736,1231,62,7400,1391,645,20490,1,"Winter",13
"2017-01-21 14:00:00",10734,1233,46,7419,1725,0,20277,1,"Winter",14
"2017-01-21 15:00:00",10758,1225,40,7413,1796,0,20309,1,"Winter",15
"2017-01-21 16:00:00",10762,1231,48,7386,1754,151,20406,1,"Winter",16
"2017-01-21 17:00:00",10734,1229,61,7441,2034,380,20980,1,"Winter",17
"2017-01-21 18:00:00",10754,1232,71,7466,1884,1017,21515,1,"Winter",18
"2017-01-21 19:00:00",10737,1226,80,7458,1848,641,21117,1,"Winter",19
"2017-01-21 20:00:00",10719,1235,87,7461,1945,0,20536,1,"Winter",20
"2017-01-21 21:00:00",10757,1236,82,7466,1489,0,20039,1,"Winter",21
"2017-01-21 22:00:00",10736,1234,74,7417,1111,0,19593,1,"Winter",22
"2017-01-21 23:00:00",10760,1230,99,7271,332,0,18617,1,"Winter",23
"2017-01-22 00:00:00",10725,1181,97,6352,587,0,18009,1,"Winter",0
"2017-01-22 01:00:00",10775,1185,94,6222,272,0,17181,1,"Winter",1
"2017-01-22 02:00:00",10754,1230,90,6657,216,0,16618,1,"Winter",2
"2017-01-22 03:00:00",10739,1235,65,6374,160,0,16237,1,"Winter",3
"2017-01-22 04:00:00",10719,1235,75,6286,213,0,16119,1,"Winter",4
"2017-01-22 05:00:00",10741,1231,75,5997,200,0,16140,1,"Winter",5
"2017-01-22 06:00:00",10740,1228,58,6068,161,0,16527,1,"Winter",6
"2017-01-22 07:00:00",10785,1224,73,6122,276,0,16846,1,"Winter",7
"2017-01-22 08:00:00",10781,1230,72,6257,316,0,17196,1,"Winter",8
"2017-01-22 09:00:00",10766,1235,102,6577,555,0,18264,1,"Winter",9
"2017-01-22 10:00:00",10756,1238,62,6630,1282,0,19017,1,"Winter",10
"2017-01-22 11:00:00",10757,1237,52,6660,1290,322,19331,1,"Winter",11
"2017-01-22 12:00:00",10752,1176,47,6653,1236,324,19121,1,"Winter",12
"2017-01-22 13:00:00",10762,1229,67,6778,706,324,18828,1,"Winter",13
"2017-01-22 14:00:00",10768,1225,57,6774,1058,0,18969,1,"Winter",14
"2017-01-22 15:00:00",10763,1227,32,6771,1107,0,18903,1,"Winter",15
"2017-01-22 16:00:00",10746,1215,20,6796,1264,151,19144,1,"Winter",16
"2017-01-22 17:00:00",10756,1222,28,6834,1751,472,20104,1,"Winter",17
"2017-01-22 18:00:00",10737,1224,27,6832,2015,1022,20851,1,"Winter",18
"2017-01-22 19:00:00",10762,1219,36,6837,1917,1020,20778,1,"Winter",19
"2017-01-22 20:00:00",10762,1219,56,6816,2362,323,20521,1,"Winter",20
"2017-01-22 21:00:00",10762,1227,27,6801,2374,0,20224,1,"Winter",21
"2017-01-22 22:00:00",10762,1235,42,6978,1722,0,19640,1,"Winter",22
"2017-01-22 23:00:00",10771,1227,47,6831,960,0,18803,1,"Winter",23
"2017-01-23 00:00:00",10771,1234,58,6686,289,0,17902,1,"Winter",0
"2017-01-23 01:00:00",10777,1225,34,6557,372,0,17199,1,"Winter",1
"2017-01-23 02:00:00",10756,1231,42,6628,166,0,16583,1,"Winter",2
"2017-01-23 03:00:00",10764,1223,65,6326,290,0,16345,1,"Winter",3
"2017-01-23 04:00:00",10776,1217,99,6336,264,0,16387,1,"Winter",4
"2017-01-23 05:00:00",10767,1217,175,6535,250,0,16556,1,"Winter",5
"2017-01-23 06:00:00",10757,1225,168,6331,314,0,17359,1,"Winter",6
"2017-01-23 07:00:00",10757,1212,159,7095,689,0,18884,1,"Winter",7
"2017-01-23 08:00:00",10777,1222,183,7775,1277,0,20088,1,"Winter",8
"2017-01-23 09:00:00",10784,1204,153,8073,1661,328,21138,1,"Winter",9
"2017-01-23 10:00:00",10771,1206,168,8417,1593,324,21350,1,"Winter",10
"2017-01-23 11:00:00",10755,1200,147,8402,1792,324,21421,1,"Winter",11
"2017-01-23 12:00:00",10764,1205,167,8383,1339,323,21024,1,"Winter",12
"2017-01-23 13:00:00",10784,1200,134,8347,1191,324,20721,1,"Winter",13
"2017-01-23 14:00:00",10765,1200,95,8163,1586,0,20662,1,"Winter",14
"2017-01-23 15:00:00",10774,1227,69,7904,1736,0,20610,1,"Winter",15
"2017-01-23 16:00:00",10739,1219,39,8082,1545,470,20997,1,"Winter",16
"2017-01-23 17:00:00",10779,1219,38,8287,1754,473,21388,1,"Winter",17
"2017-01-23 18:00:00",10772,1215,29,8354,1691,1177,22072,1,"Winter",18
"2017-01-23 19:00:00",10749,1230,21,8356,1419,866,21454,1,"Winter",19
"2017-01-23 20:00:00",10747,1229,19,8346,1575,319,21190,1,"Winter",20
"2017-01-23 21:00:00",10754,1229,37,8305,1665,0,20784,1,"Winter",21
"2017-01-23 22:00:00",10759,1232,36,8242,1189,0,20272,1,"Winter",22
"2017-01-23 23:00:00",10771,1230,26,7970,268,0,18930,1,"Winter",23
"2017-01-24 00:00:00",10784,1229,27,7888,370,0,18076,1,"Winter",0
"2017-01-24 01:00:00",10757,1215,22,6686,659,0,17225,1,"Winter",1
"2017-01-24 02:00:00",10776,1221,22,6609,358,0,16880,1,"Winter",2
"2017-01-24 03:00:00",10775,1217,14,6841,54,0,16577,1,"Winter",3
"2017-01-24 04:00:00",10751,1220,10,6660,334,0,16508,1,"Winter",4
"2017-01-24 05:00:00",10780,1212,4,6764,678,0,16842,1,"Winter",5
"2017-01-24 06:00:00",10750,1218,1,6541,316,0,17764,1,"Winter",6
"2017-01-24 07:00:00",10749,1221,7,7275,975,0,19125,1,"Winter",7
"2017-01-24 08:00:00",10784,1223,3,8029,1441,0,20222,1,"Winter",8
"2017-01-24 09:00:00",10761,1219,15,8098,1819,323,21202,1,"Winter",9
"2017-01-24 10:00:00",10754,1217,22,8185,2202,324,21469,1,"Winter",10
"2017-01-24 11:00:00",10756,1241,64,8174,2053,644,21598,1,"Winter",11
"2017-01-24 12:00:00",10746,1246,96,8591,1339,645,21316,1,"Winter",12
"2017-01-24 13:00:00",10747,1234,95,8781,1401,0,21086,1,"Winter",13
"2017-01-24 14:00:00",10755,1226,41,8802,1435,0,21071,1,"Winter",14
"2017-01-24 15:00:00",10749,1229,25,8752,1537,0,21092,1,"Winter",15
"2017-01-24 16:00:00",10740,1231,25,8761,1548,0,21212,1,"Winter",16
"2017-01-24 17:00:00",10729,1235,11,8768,1624,471,21629,1,"Winter",17
"2017-01-24 18:00:00",10737,1237,9,8888,1461,1028,22132,1,"Winter",18
"2017-01-24 19:00:00",10754,1229,13,9036,1399,700,21949,1,"Winter",19
"2017-01-24 20:00:00",10769,1236,29,9034,1166,250,21282,1,"Winter",20
"2017-01-24 21:00:00",10754,1234,41,8829,1255,0,20966,1,"Winter",21
"2017-01-24 22:00:00",10739,1235,47,8227,1298,0,20257,1,"Winter",22
"2017-01-24 23:00:00",10765,1236,57,7428,748,0,18977,1,"Winter",23
"2017-01-25 00:00:00",10749,1239,31,7533,490,0,18237,1,"Winter",0
"2017-01-25 01:00:00",10760,1226,44,6934,430,0,17367,1,"Winter",1
"2017-01-25 02:00:00",10749,1229,60,6570,324,0,16771,1,"Winter",2
"2017-01-25 03:00:00",10756,1224,51,6854,336,0,16620,1,"Winter",3
"2017-01-25 04:00:00",10744,1221,65,6648,336,0,16527,1,"Winter",4
"2017-01-25 05:00:00",10737,1235,57,6675,316,0,16861,1,"Winter",5
"2017-01-25 06:00:00",10767,1222,51,6443,237,0,17567,1,"Winter",6
"2017-01-25 07:00:00",10754,1234,69,7227,906,0,18998,1,"Winter",7
"2017-01-25 08:00:00",10750,1237,54,7917,1380,0,20193,1,"Winter",8
"2017-01-25 09:00:00",10761,1235,51,8067,1754,320,21068,1,"Winter",9
"2017-01-25 10:00:00",10765,1228,34,8048,2281,321,21425,1,"Winter",10
"2017-01-25 11:00:00",10754,1227,53,8362,1751,644,21552,1,"Winter",11
"2017-01-25 12:00:00",10750,1213,71,8482,1395,644,21309,1,"Winter",12
"2017-01-25 13:00:00",10732,1223,96,8586,1715,0,21090,1,"Winter",13
"2017-01-25 14:00:00",10742,1213,111,8647,1692,0,21188,1,"Winter",14
"2017-01-25 15:00:00",10730,1194,116,8743,1559,0,21103,1,"Winter",15
"2017-01-25 16:00:00",10744,1205,90,8885,1428,151,21328,1,"Winter",16
"2017-01-25 17:00:00",10739,1223,81,8926,1525,473,21724,1,"Winter",17
"2017-01-25 18:00:00",10771,1230,84,8924,1339,1192,22421,1,"Winter",18
"2017-01-25 19:00:00",10756,1217,94,8859,1392,874,22049,1,"Winter",19
"2017-01-25 20:00:00",10737,1205,138,8811,1438,323,21464,1,"Winter",20
"2017-01-25 21:00:00",10749,1204,238,8433,1649,0,21105,1,"Winter",21
"2017-01-25 22:00:00",10744,1233,198,8001,1563,0,20460,1,"Winter",22
"2017-01-25 23:00:00",10761,1210,156,7417,751,0,19167,1,"Winter",23
"2017-01-26 00:00:00",10726,1192,198,7630,502,0,18405,1,"Winter",0
"2017-01-26 01:00:00",10756,1229,196,7176,540,0,17747,1,"Winter",1
"2017-01-26 02:00:00",10736,1190,148,6908,643,0,17277,1,"Winter",2
"2017-01-26 03:00:00",10746,1195,151,7024,331,0,17131,1,"Winter",3
"2017-01-26 04:00:00",10758,1202,149,7011,211,0,17039,1,"Winter",4
"2017-01-26 05:00:00",10771,1197,184,7283,191,0,17346,1,"Winter",5
"2017-01-26 06:00:00",10761,1195,195,7502,339,0,18050,1,"Winter",6
"2017-01-26 07:00:00",10793,1231,190,7876,855,0,19691,1,"Winter",7
"2017-01-26 08:00:00",10761,1243,165,8280,1486,0,20766,1,"Winter",8
"2017-01-26 09:00:00",10761,1209,258,8607,1783,321,21722,1,"Winter",9
"2017-01-26 10:00:00",10765,1196,359,8580,2047,323,22072,1,"Winter",10
"2017-01-26 11:00:00",10755,1194,398,8613,1749,647,22157,1,"Winter",11
"2017-01-26 12:00:00",10747,1218,387,8605,1475,324,21702,1,"Winter",12
"2017-01-26 13:00:00",10750,1224,345,8609,1822,0,21559,1,"Winter",13
"2017-01-26 14:00:00",10775,1224,348,8646,1676,0,21619,1,"Winter",14
"2017-01-26 15:00:00",10770,1232,303,8520,1861,0,21588,1,"Winter",15
"2017-01-26 16:00:00",10759,1239,210,8650,1881,151,21726,1,"Winter",16
"2017-01-26 17:00:00",10736,1222,145,9078,2076,228,22316,1,"Winter",17
"2017-01-26 18:00:00",10744,1226,155,9320,1491,1019,22851,1,"Winter",18
"2017-01-26 19:00:00",10754,1238,156,9402,1249,868,22515,1,"Winter",19
"2017-01-26 20:00:00",10740,1230,178,9408,1450,319,22200,1,"Winter",20
"2017-01-26 21:00:00",10756,1229,199,9402,1041,317,21789,1,"Winter",21
"2017-01-26 22:00:00",10756,1239,134,9356,872,0,21093,1,"Winter",22
"2017-01-26 23:00:00",10764,1260,109,8711,365,0,19968,1,"Winter",23
"2017-01-27 00:00:00",10715,1247,49,8330,849,0,18971,1,"Winter",0
"2017-01-27 01:00:00",10746,1252,56,8277,56,0,18271,1,"Winter",1
"2017-01-27 02:00:00",10723,1237,37,7814,239,0,17731,1,"Winter",2
"2017-01-27 03:00:00",10759,1238,33,7758,165,0,17600,1,"Winter",3
"2017-01-27 04:00:00",10773,1253,24,7529,371,0,17649,1,"Winter",4
"2017-01-27 05:00:00",10745,1255,27,7619,343,0,17744,1,"Winter",5
"2017-01-27 06:00:00",10727,1250,19,7596,95,0,18375,1,"Winter",6
"2017-01-27 07:00:00",10750,1270,21,8435,593,0,19957,1,"Winter",7
"2017-01-27 08:00:00",10764,1259,8,9122,1026,0,21032,1,"Winter",8
"2017-01-27 09:00:00",10722,1259,34,9182,1639,324,22077,1,"Winter",9
"2017-01-27 10:00:00",10768,1293,46,9014,2291,322,22503,1,"Winter",10
"2017-01-27 11:00:00",10737,1290,48,8998,1971,642,22508,1,"Winter",11
"2017-01-27 12:00:00",10742,1306,54,9006,1738,643,22293,1,"Winter",12
"2017-01-27 13:00:00",10736,1282,61,8992,1843,320,22017,1,"Winter",13
"2017-01-27 14:00:00",10738,1271,41,9250,1599,320,21927,1,"Winter",14
"2017-01-27 15:00:00",10737,1276,32,9598,1423,0,21835,1,"Winter",15
"2017-01-27 16:00:00",10764,1275,16,9649,1459,0,21982,1,"Winter",16
"2017-01-27 17:00:00",10729,1277,7,9642,1359,323,22197,1,"Winter",17
"2017-01-27 18:00:00",10764,1265,7,9601,1577,868,23024,1,"Winter",18
"2017-01-27 19:00:00",10771,1275,10,9310,1390,698,22313,1,"Winter",19
"2017-01-27 20:00:00",10762,1304,17,8993,1391,322,21774,1,"Winter",20
"2017-01-27 21:00:00",10766,1308,6,8839,1281,323,21251,1,"Winter",21
"2017-01-27 22:00:00",10778,1301,6,8506,1490,0,20868,1,"Winter",22
"2017-01-27 23:00:00",10768,1305,9,8454,311,0,19610,1,"Winter",23
"2017-01-28 00:00:00",10769,1287,4,8256,714,0,18820,1,"Winter",0
"2017-01-28 01:00:00",10779,1263,4,7350,818,0,18117,1,"Winter",1
"2017-01-28 02:00:00",10759,1265,4,7113,505,0,17494,1,"Winter",2
"2017-01-28 03:00:00",10779,1258,20,7262,187,0,17147,1,"Winter",3
"2017-01-28 04:00:00",10769,1267,25,7309,166,0,17243,1,"Winter",4
"2017-01-28 05:00:00",10768,1274,24,7337,56,0,17122,1,"Winter",5
"2017-01-28 06:00:00",10734,1271,16,7543,56,0,17437,1,"Winter",6
"2017-01-28 07:00:00",10766,1271,24,7118,154,0,17894,1,"Winter",7
"2017-01-28 08:00:00",10760,1266,36,7167,259,0,18507,1,"Winter",8
"2017-01-28 09:00:00",10747,1265,21,7267,1545,0,19911,1,"Winter",9
"2017-01-28 10:00:00",10752,1260,33,7430,1790,323,20632,1,"Winter",10
"2017-01-28 11:00:00",10747,1258,26,7634,1837,646,21108,1,"Winter",11
